"price_new[, 5]";"V4"
100;0
100.77611533698;-0.725124040107872
101.327282646664;-0.958649168736336
100.277474508906;-1.34893245515517
100.214766004974;-0.433943625247757
99.4712410878802;-0.0789715234876809
98.8999121626271;0.507457287197788
101.385734775213;-1.49737188985224
100.889240724657;0.946254087818588
98.9973563183009;0.192512525176092
99.0560225052146;0.409306039659363
98.9005180658996;2.2519370497502
98.3482759201329;-0.443262824736834
97.827959592193;-2.21942719663968
97.3701089954218;-0.310568269791212
97.648302851634;0.73904220008334
97.6000036304207;-0.31471906628795
96.9380512587118;1.00858256152563
96.6713546861708;1.0278139133769
97.1126151899823;-0.319070827783285
96.3808932021748;-0.160537071255895
96.1757665787305;-0.74018106898599
96.0953065460077;1.26186947264078
98.7608724307526;-0.442615602504759
99.9659694275384;-0.51269545668422
99.4200922755365;-1.04122130817625
97.8654200814001;1.58435250567823
97.8224985975253;-0.728610237518446
99.4125996652005;1.21107479411791
99.0262140950251;0.1328169636162
97.2169615448281;0.521945992656114
97.7069317159854;0.0872479842396245
99.0864394911212;0.469819111123293
98.3622592885157;-0.0358794127889084
98.8632108270502;-0.443750724296521
100.701737661899;0.069076149404701
100.159241448423;-0.195109426362805
100.700671083386;-0.291937586458957
101.96274813235;-1.31046655361793
103.912085736516;-1.485693218177
103.151268767283;-0.435331600183986
102.853525660512;-0.648532448750139
109.757988656514;-2.54135424025996
108.532608547321;2.38105075745132
109.755956690992;-7.33552237671908
103.109079575399;-1.1271710502907
108.350953671226;-6.05605136703957
105.771062468132;-2.55796141182998
100.443269286308;-7.2702704381916
102.946410816168;10.7974680453472
107.610329806645;2.66522385158314
105.109055019428;-6.71290843134731
102.437861592795;-5.03709904911815
109.935879198149;3.37160087215764
117.928514924458;1.11643819661129
123.18745705379;-1.05204008353059
121.891475627702;-4.56154732581222
109.497050190534;-1.13016115605298
101.482329878169;-5.08381426486686
99.7556371091454;0.903107295142114
101.960823957948;10.685088667814
102.48010271386;0.240995042561032
101.978249455996;2.2519370497502
102.290104036184;-0.108639870680527
101.892534509741;-1.09577208362452
101.343623285006;1.54950937911096
101.476920279692;-0.666103668329043
101.426727331351;-1.34893245515517
101.264076079738;-1.31046655361793
102.499717594058;0.192699003051899
101.061799792644;1.00858256152563
102.040858021965;-0.196700811032535
100.445203853863;1.58435250567823
102.313150496221;-0.433943625247757
103.10721854897;-0.51269545668422
102.544188198395;0.192512525176092
102.064264892647;0.268421615662362
102.079272581583;0.0935993830317727
101.53921723469;0.946254087818588
100.797110733668;-0.725124040107872
100.256622828658;-0.291937586458957
101.735154218471;0.203002605537783
101.690535559729;1.90988183456362
101.397008816446;-0.149365998812279
102.667813035366;0.069076149404701
101.916106303683;-0.648532448750139
101.347025672621;1.21107479411791
100.959708769535;-0.442615602504759
100.80121580254;-0.443750724296521
103.597317835425;1.0278139133769
104.69997516885;-1.485693218177
105.036027092216;-0.160537071255895
105.603819110047;-0.31471906628795
104.96209886368;-0.435331600183986
104.800439193521;-0.319070827783285
104.479489805969;0.386855181007384
104.226269256573;-0.74018106898599
104.796306236391;-0.443262824736834
105.270349137484;-0.310568269791212
106.981514738015;-0.958649168736336
107.287169116298;0.24232105320614
