"V1";"V2"
100;0
100.728886996464;0.728886996463807
101.113841565222;0.382168988695053
99.6226683690702;-1.47474685272435
98.849481560749;-0.776115336980165
98.3088514458328;-0.546922559815233
99.3273869237979;1.03605673648453
99.389501290598;0.0625349852882984
100.126903308814;0.741931500451098
100.701998134522;0.574365936329624
98.1708805771695;-2.51347302361475
98.6516312296409;0.489707996551481
100.501555775057;1.87520928174996
100.441998194173;-0.0592603571403671
100.599678426206;0.156986355177846
101.161408368212;0.558381448920908
101.696607709928;0.529054854365185
102.172564202568;0.468016095480017
101.880649364145;-0.285707656160916
101.931042006693;0.0494624277154188
102.622368774083;0.678229863817936
102.904704076502;0.275120625056857
102.434991184687;-0.45645424670413
103.206816093573;0.753477791094426
103.426470269814;0.212829137217074
103.512996194986;0.0836593620046067
100.641672701648;-2.77387728969751
99.4136258594197;-1.2202170425649
99.9564868676717;0.546062980360151
101.519546880994;1.56374044577197
101.564070979402;0.0438576606926588
99.9131507921531;-1.62549627179054
100.30148184744;0.388668610897014
102.134034101199;1.82704404761029
101.619282052026;-0.503996590071765
100.18453645893;-1.41188322149519
100.916742180352;0.730857023750886
100.402780853876;-0.509292427967889
98.5356231381894;-1.85966733172833
99.0664501495798;0.538715841524517
98.5309278037046;-0.54056882533553
97.2960440511306;-1.2532955693203
94.1729863069883;-3.2098506929028
87.27992256767;-7.31957646203139
85.1032097097122;-2.4939445337731
76.4495661158613;-10.1684103612174
81.306874354381;6.35361125680998
86.9510479819658;6.94181601789818
84.9299737558186;-2.32438167572901
83.484914584103;-1.70147135082175
79.702685796715;-4.53043379900411
84.7732650419792;6.3618674760809
82.8992768181746;-2.21058870727298
86.1228929671162;3.88859381247926
88.0774284940616;2.26947267980382
90.2724015437575;2.49209483885409
86.2467650308369;-4.45943216761471
84.4478131812386;-2.085819507497
84.7418281641885;0.348161748509668
86.9137148974851;2.56294533685129
83.4897530594299;-3.93949544337602
83.0645460689691;-0.509292427967889
83.4713197933681;0.489707996551481
83.2160603284258;-0.305804994546843
83.5394950341475;0.388668610897014
83.989535527826;0.538715841524517
83.879064318015;-0.131529730598867
83.9205529395717;0.0494624277154188
84.0551307114359;0.160363304518629
83.0294756813447;-1.2202170425649
84.194255096612;1.40285050063129
83.3786048857211;-0.968771812227587
84.6824298534395;1.56374044577197
83.1076183697413;-1.85966733172833
82.4626073973748;-0.776115336980165
82.9129051690116;0.546062980360151
83.3009509104327;0.468016095480017
83.2887022084936;-0.0147041562013506
83.7293451306654;0.529054854365185
84.3412869304935;0.730857023750886
84.7935364557737;0.536213688146514
83.5430464455785;-1.47474685272435
83.5796864714209;0.0438576606926588
83.8209367808966;0.288647062056402
82.7704126940589;-1.2532955693203
83.3764358922435;0.732173706110029
83.8419944430373;0.558381448920908
84.162412545302;0.382168988695053
84.2945360491866;0.156986355177846
81.9563090572623;-2.77387728969751
81.0839918284903;-1.06436861152757
80.8237393177884;-0.320966574083315
80.386831379566;-0.54056882533553
80.8753161490784;0.607667650446242
80.9998780345033;0.154017185163546
81.2479386480561;0.306248132184983
81.4448543077707;0.242363883922714
80.9994140257528;-0.546922559815233
80.6330156421591;-0.45234695584
79.3223289790635;-1.62549627179054
79.0956990121252;-0.285707656160916
