"V1";"V2"
100;0
100.108639870681;0.108639870680527
99.9687842490778;-0.139703847523442
99.3547907187995;-0.614185252817023
100.0752361913;0.725124040107872
101.034606611159;0.958649168736336
102.397495210675;1.34893245515517
102.841842613556;0.433943625247757
102.92305838345;0.0789715234876809
102.400767823477;-0.507457287197788
103.934088135858;1.49737188985224
102.950607578236;-0.946254087818588
102.752414763903;-0.192512525176092
102.331842924378;-0.409306039659363
100.027394239872;-2.2519370497502
100.47077849309;0.443262824736834
102.700654275642;2.21942719663968
103.01960992069;0.310568269791212
102.258251529015;-0.73904220008334
102.580077743429;0.31471906628795
101.545472967709;-1.00858256152563
100.501774468143;-1.0278139133769
100.822446311875;0.319070827783285
100.984303714353;0.160537071255895
101.731770413094;0.74018106898599
100.448048258274;-1.26186947264078
100.892646992277;0.442615602504759
101.409919009535;0.51269545668422
102.465820694866;1.04122130817625
100.842400897223;-1.58435250567823
101.57714895392;0.728610237518446
100.346973706355;-1.21107479411791
100.213695902798;-0.1328169636162
99.6906345329405;-0.521945992656114
99.6036564638348;-0.0872479842396245
99.1356994503901;-0.469819111123293
99.171268757217;0.0358794127889084
99.6113419806212;0.443750724296521
99.5425343012107;-0.069076149404701
99.7367511688728;0.195109426362805
100.027920233048;0.291937586458957
101.338752671981;1.31046655361793
103.914129360037;2.54135424025996
101.439881195811;-2.38105075745132
108.881026379847;7.33552237671908
110.10830178846;1.1271710502907
116.776517104144;6.05605136703957
119.763615349747;2.55796141182998
128.47075407223;7.2702704381916
114.599165453664;-10.7974680453472
111.544841162278;-2.66522385158314
119.032744209393;6.71290843134731
125.028541436104;5.03709904911815
120.813078042598;-3.37160087215764
119.464274692829;-1.11643819661129
120.721086748097;1.05204008353059
126.227836252346;4.56154732581222
127.654414225796;1.13016115605298
134.144127545939;5.08381426486686
132.932662144067;-0.903107295142114
118.728689325488;-10.685088667814
118.442559070116;-0.240995042561032
115.775307199744;-2.2519370497502
115.901085343765;0.108639870680527
117.17109708158;1.09577208362452
115.355519942694;-1.54950937911096
116.123907292652;0.666103668329043
117.690340366317;1.34893245515517
119.232632913657;1.31046655361793
119.00287281872;-0.192699003051899
117.802630595755;-1.00858256152563
118.034349325555;0.196700811032535
116.164269154455;-1.58435250567823
116.668356595266;0.433943625247757
117.266509958918;0.51269545668422
117.04075723941;-0.192512525176092
116.726594547845;-0.268421615662362
116.617339175514;-0.0935993830317727
115.51384283646;-0.946254087818588
116.35146148052;0.725124040107872
116.691135128976;0.291937586458957
116.454249084233;-0.203002605537783
114.230110535395;-1.90988183456362
114.400731480941;0.149365998812279
114.321707860743;-0.069076149404701
115.063121232185;0.648532448750139
113.669620773617;-1.21107479411791
114.172740250469;0.442615602504759
114.67938261228;0.443750724296521
113.500691962016;-1.0278139133769
115.18696404508;1.485693218177
115.371881823626;0.160537071255895
115.73497913286;0.31471906628795
116.238810069492;0.435331600183986
116.609694202986;0.319070827783285
116.158583559405;-0.386855181007384
117.018367404914;0.74018106898599
117.537066325734;0.443262824736834
117.902099158985;0.310568269791212
119.032366652495;0.958649168736336
118.743926167967;-0.24232105320614
