"price_new[, 4]";"V3"
100;0
99.2748759598921;-0.776115336980165
98.3231781867386;-0.546922559815233
96.9968649252376;1.03605673648453
96.5759532132044;0.0625349852882984
96.4996857116292;0.741931500451098
96.9893803988958;0.574365936329624
95.5370886806609;-2.51347302361475
96.4411122876845;0.489707996551481
96.6267735082574;1.87520928174996
97.0222727281547;-0.0592603571403671
99.2071532342297;0.156986355177846
98.7674048044626;0.558381448920908
96.5753341608172;0.529054854365185
96.2754018164688;0.468016095480017
96.9869176641923;-0.285707656160916
96.6816813424981;0.0494624277154188
97.6567959207083;0.678229863817936
98.6605260565395;0.275120625056857
98.3457290993555;-0.45645424670413
98.1878477461541;0.753477791094426
97.4610798850923;0.212829137217074
98.6909114998683;0.0836593620046067
98.2540901273158;-2.77387728969751
97.7503458712266;-1.2202170425649
96.7325484411994;0.546062980360151
98.2651329962339;1.56374044577197
97.5491631773123;0.0438576606926588
98.7305565044256;-1.62549627179054
98.8616874317362;0.388668610897014
99.3776920475583;1.82704404761029
99.4643970806537;-0.503996590071765
99.9316998269022;-1.41188322149519
99.8958449198143;0.730857023750886
99.4525563844405;-0.509292427967889
99.5212543808754;-1.85966733172833
99.3270790323438;0.538715841524517
99.0371059551166;-0.54056882533553
97.7392578059036;-1.2532955693203
96.2871522811848;-1.91181352000784
95.8679838803875;0.732173706110029
95.2462488969607;0.288647062056402
92.8257043119292;-3.2098506929028
95.0359314475579;-7.31957646203139
88.0645494302989;-2.4939445337731
87.0719113235516;-10.1684103612174
81.7987916475342;6.35361125680998
79.7064101218471;6.94181601789818
73.9115385494147;-2.32438167572901
81.8921133061122;-1.70147135082175
84.0747214425122;-4.53043379900411
78.430862378166;6.3618674760809
74.4802221551002;-2.21058870727298
76.9913979748665;3.88859381247926
77.850959349963;2.26947267980382
77.0319360521882;2.49209483885409
73.5180878331783;-4.45943216761471
72.6872149618148;-2.085819507497
68.9919319588516;0.348161748509668
69.6150031294315;2.56294533685129
77.0534279399127;-3.93949544337602
77.2391228813713;-0.509292427967889
78.9784993064389;0.489707996551481
78.892697166927;-0.305804994546843
78.0282130153534;0.388668610897014
79.237267494379;0.538715841524517
78.7094651489152;-0.131529730598867
77.6477276282424;0.0494624277154188
76.63018012803;0.160363304518629
76.7778457211736;-1.2202170425649
77.5522136842324;1.40285050063129
77.3996678509418;-0.968771812227587
78.6259514279248;1.56374044577197
78.2847591239129;-1.85966733172833
77.8833967206084;-0.776115336980165
78.0333320143282;0.546062980360151
78.2427903448762;0.468016095480017
78.3160251139059;-0.0147041562013506
79.0570937029632;0.529054854365185
78.4838317111124;0.730857023750886
78.2547079070545;0.536213688146514
78.4135670030618;-1.47474685272435
79.9111734750867;0.0438576606926588
79.791813352663;0.288647062056402
79.8469304648672;-1.2532955693203
79.3290972114716;0.732173706110029
80.289831912201;0.558381448920908
79.9344565889327;0.382168988695053
79.5797468588569;0.156986355177846
80.3976785693023;-2.77387728969751
79.2032157112264;-1.06436861152757
79.0760651883832;-0.320966574083315
78.827197734365;-0.54056882533553
78.4840380330878;0.607667650446242
78.2336183632579;0.154017185163546
78.5362691691857;0.306248132184983
77.9549585725075;0.242363883922714
77.6094132211166;-0.546922559815233
77.3683830092807;-0.45234695584
76.6266916486974;-1.62549627179054
76.8123742549376;-0.285707656160916
